categorie,name,unitTogramme,energieKcal,energieKj,eau,proteines,glucides,sucres,lipides,agSature,fibres,sel,sodium,calcium,fer,vitamineD,vitamineC,vegan,glutenFree,pregnantPermission,Code CIQUAL,Emballage,EF(mPt/kg),ChangementClimatique(kgCO2eq/kg),AppauvrissementCoucheOzone(E-06kgCVC11eq/kg),RayonnementsIonisants(kBqU-235eq/kg),FormationPhotochimiqueOzone(E-03kgNMVOCeq/kg),Particules (E-06 disease inc./kg),Acidification terrestre et eaux douces (mol H+ eq/kg),Eutrophisation terreste (mol N eq/kg),Eutrophisation eaux douces (E-03 kg P eq/kg),Eutrophisation marine (E-03 kg N eq/kg),Utilisation du sol (Pt/kg),Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg),Épuisement des ressources eau (m3 depriv./kg),Épuisement des ressources énergétiques (MJ/kg),Épuisement des ressources minéraux (E-06 kg Sb eq/kg)
FECULENTS,Farine de seigle T130,null,344,1439.296,9.9,7.24,70.9,1.1,1.12,0.22,9.5,0.0061,2.45,23.8,1.8,0,0.5,TRUE,FALSE,TRUE,9533,Papier,0.12841616,0.79964557,0.12299318,0.27926163,3.2005866,0.077370762,0.0084928516,0.032595985,0.25688703,12.503498,53.271762,33.734169,0.46380481,13.016705,3.1865771
FECULENTS,Farine de sarrasin,null,348,1456.032,12.1,11.5,68.4,0.03,2.19,0.33,4.2,0.042,16.8,23.8,2.5,0,0.5,TRUE,TRUE,TRUE,9540,Papier,0.15603779,0.88388822,0.12113778,0.28619655,3.6564231,0.093371907,0.011811294,0.049540886,0.38356754,9.6786524,149.30243,29.128817,2.4599797,12.638948,1.793036
FECULENTS,Farine de maïs,null,361,1510.424,10.5,6.23,78.1,0.64,2.1,0.27,2.55,0.0025,1,4,01.01,0,0,TRUE,TRUE,TRUE,9545,Papier,0.1668597799999999,0.59087024,0.11811832,0.33427068,2.8768092000000003,0.066292993,0.0074831506,0.029768135,0.3619295,6.9706175,149.10055,28.498948,5.8098883,13.053361,1.7369198
FECULENTS,Farine d'orge,null,339,1418.376,13.1,9.91,64.5,0.8,2.3,0.43,8.85,0.0081,3.25,27.5,3.59,0,0,TRUE,FALSE,TRUE,9550,Papier,0.1651711599999999,0.90221606,0.13207749,0.28041797,3.0750011,0.1124044,0.012971844,0.051621312,0.25953417,12.988483,122.12215,40.741,1.550481,13.509006,3.4085723000000003
FECULENTS,Farine de millet,null,350,1464.4,10.3,10.2,63.2,0.5,4.1,0.76,9.7,0.13,5,12,3.8,0.25,0.5,TRUE,TRUE,TRUE,9555,Papier,0.1779139,1.0379444,0.14845901,0.28262796,3.3485625,0.1291102,0.015162071,0.060845603,0.28108971,13.854185,124.62704,36.673847,1.6060776,14.256643,3.710969
FECULENTS,Farine de pois chiche,null,359,1502.056,10.3,22.4,47,10.9,6.69,0.69,10.8,0.16,64,45,4.86,0,0,TRUE,TRUE,TRUE,9580,Papier,0.15480131,0.8042586,0.17687684,0.28733141,5.1236661,0.054887287,0.0084151523,0.025221744,0.46175373,12.880891,198.08793,49.45052,1.2489678,14.772209,1.9534798
FECULENTS,Farine de soja,null,460,1924.64,5.13,35.8,22.9,7.5,21.4,03.04,10,0.019,7.5,178,5.19,0,0,TRUE,TRUE,TRUE,20900,Papier,0.25120358,4.4725041,0.14997262,0.27087243,6.1913813,0.060553172,0.0072989781,0.022733768,0.56227004,12.698789,216.67526,51.204547,0.46553772,14.097258,2.7261749
FECULENTS,Amidon de riz,null,343,1435.112,14.2,0.6,85,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,96781,,,,,,,,,,,,,,,,
FECULENTS,Pâte brisée matière grasse végétale,null,505,2112.92,4.9,7.47,58.3,0,26.4,3.93,0.9,1.73,690,16.5,1,0.2,0,TRUE,FALSE,TRUE,23412,LPDE,0.48333805,5.4029701,0.32522635,1.4965481,10.120885,0.30948683,0.040830045,0.16642437,0.78318547,16.011895000000003,195.23835,50.37761,3.5806854,50.694548,7.2448634
FECULENTS,Pâte brisée pur beurre,null,497,2079.448,3.9,7.58,61.1,3.22,23.9,16.1,1.7,1.25,500,17,0.68,0.25,0.5,FALSE,FALSE,TRUE,23414,LPDE,0.48333805,5.4029701,0.32522635,1.4965481,10.120885,0.30948683,0.040830045,0.16642437,0.78318547,16.011895000000003,195.23835,50.37761,3.5806854,50.694548,7.2448634
FECULENTS,Pâte feuilletée,null,531,2221.704,3.94,7.19,54.1,0.3,31,15.9,1.8,1.57,627,18.6,0.6,0,0.5,FALSE,FALSE,TRUE,23422,LPDE,0.53678249,6.0067862,0.34460078,1.5216152,11.13575,0.35985199,0.047625028,0.19515255,0.86234159,17.197827999999998,210.15345,54.828238,4.124241,52.690291,7.904691
FECULENTS,Feuille de brick,null,378,1581.552,2.3,6.16,82.4,0,1.76,0.28,3,0,0,110,1.1,0,0,FALSE,FALSE,TRUE,23430,,,,,,,,,,,,,,,,
FECULENTS,Pâte sablée,null,505,2112.92,3.4,5.7,64.4,22.9,24.6,11.8,1.5,0.27,107,11,0.27,0.25,0.5,FALSE,FALSE,TRUE,23440,LPDE,0.4870997099999999,4.9986436,0.32428407,1.5009488,9.9200831,0.3317673,0.044461041,0.18275904,0.77092828,16.116232,190.03545,55.655627,3.8311932,50.893257,6.9487698
FECULENTS,Pâte sablée pur beurre,null,469,1962.296,7.2,6.2,63,20.1,20.9,13.7,1.9,0.47,188,20,0.68,0.25,0.5,FALSE,FALSE,TRUE,23444,LPDE,0.4870997099999999,4.9986436,0.32428407,1.5009488,9.9200831,0.3317673,0.044461041,0.18275904,0.77092828,16.116232,190.03545,55.655627,3.8311932,50.893257,6.9487698
FECULENTS,Pâte à pizza,null,324,1355.616,25.2,7.75,55.3,3.3,7.1,1.74,2.5,1.7,681,22,0.6,0,0.5,TRUE,FALSE,TRUE,37001,LPDE,0.1790594,0.99515093,0.20186829,1.3525865,3.5012784000000003,0.072996432,0.0098530389,0.037598238,0.26121365,5.622799199999999,55.62317,47.376159,1.1639814,38.290289,2.5043043
FECULENTS,Pâte feuilletée pur beurre,null,509,2129.656,7.15,4.61,57,01.05,28.7,19,1.2,01.03,413,0,0,0,0,FALSE,FALSE,TRUE,23424,LPDE,0.5349098800000001,6.1979531,0.34505305,1.5156634,11.242469,0.34793868,0.0457036,0.18639292,0.86856725,17.218255,210.54159,52.509636,4.1066521,52.690973,8.083426000000001
FECULENTS,Son de blé,null,279,1167.336,09.05,15.4,23.6,2.46,4.35,0.84,42,0.033,13.3,73.9,14.8,0,0,TRUE,FALSE,TRUE,9621,Carton,0.084953595,0.55861772,0.10026977,0.43329358,1.6025762,0.041206188,0.0048320728,0.018810991,0.1774172399999999,3.1619701,38.048208,28.132898,0.31178976,14.742094,1.166058
FECULENTS,Son d'avoine,null,359,1502.056,7.53,15.8,51,2.23,6.48,1.16,16.7,0.016,6.5,62.6,5.41,0,0,TRUE,TRUE,TRUE,9640,Carton,0.14229913,0.70538661,0.10377553,0.36750249,2.2507915,0.065349975,0.0077438334,0.030451255,0.43514382,26.614488,94.676524,28.960159,0.49623338,13.205545,2.0274584
FECULENTS,Son de maïs,null,226,945.584,4.71,8.36,6.65,0,0.92,0.13,79,0.018,7,42,2.79,0,0,TRUE,TRUE,TRUE,9641,Carton,0.095581953,0.40936334,0.094417136,0.3945137,1.6059793,0.035656789,0.003695825,0.013970976,0.19482785,3.1184777,57.416804,22.592925,2.4894223,12.632632,1.2727174
FECULENTS,Son de riz,null,398,1665.232,6.12,13.9,28.1,0.9,20.9,4.17,21,0.013,5,57,18.5,0,0,TRUE,TRUE,TRUE,9643,Carton,0.18202904,1.1709316,0.12635146,0.37889076,3.9782954,0.08230093,0.011372979,0.040763845,0.22167893,4.583988,44.146604,33.999264,6.9226786,16.597863,2.172604
FRUITS,Zeste de citron,0,0,0,81.6,1.38,5.4,4.17,0.3,0.042,10.6,0.015,6,134,0.9,0,129,TRUE,TRUE,TRUE,13125,Pas d'emballage,0.21048012,0.91070964,0.11391472,0.27670607,2.6788483,0.056854982,0.006661841,0.023965237,0.17593524,1.7170872,30.422948,42.706476,14.833105,12.694353,2.556047
FRUITS,Cassis,8,73,305.432,80.5,1.33,9.68,9.68,0.86,0.14,5.8,0.0063,2.5,57.1,1.17,0,181,TRUE,TRUE,TRUE,13007,Pas d'emballage,0.27014195,1.7551809,0.25066577,0.52678937,4.6165395,0.096206312,0.0093449262,0.0288505,0.85562317,4.2858886,-24.858388,62.535971,5.7276773,36.465438,33.277505000000005
FRUITS,Litchi,15,81,338.904,80.5,1.13,16.1,15.7,0.5,0.01,2,0.013,5,3.6,0.26,0,19.2,TRUE,TRUE,TRUE,13023,Pas d'emballage,0.2166620699999999,0.47983657,0.080477207,0.2472159,1.44864,0.035431302,0.0040224031,0.014485237,0.099342151,0.6029677600000001,2.9507292,100.13234,16.633571,9.4150671,1.825924
FRUITS,Abricot,45,45.9,192.0456,87.1,0.81,09.01,6.7,0.5,0.01,1.7,0.013,5,15,0.19,0,2.55,TRUE,TRUE,TRUE,13000,LPDE,0.1189289999999999,0.8617297,0.089663221,0.29853915,3.0655764000000003,0.061461524,0.0072539265,0.025953991,0.20424382,0.94366912,43.838644,41.957928,1.412878,17.12382,2.173328
FRUITS,Figue,50,69.4,290.3696,80.2,1.19,13.5,12.2,0.5,0.01,4.1,0.013,5,57,0.27,0,0.5,TRUE,TRUE,TRUE,13012,Pas d'emballage,0.23129513,0.57700764,0.098193898,0.31242646,2.1634566,0.045216129,0.0046706769,0.020374179,0.1202183,2.5461116,13.541057,46.167352,19.214056,11.561358,2.0992358
FRUITS,Clémentine,55,47.3,197.9032,87,0.81,9.17,8.6,0.5,0.01,1.7,0.013,5,23,0.09,0,49.2,TRUE,TRUE,TRUE,13024,,,,,,,,,,,,,,,,
FRUITS,Fruit de la passion,90,101,422.584,73.6,2.13,10.9,8.5,3,0.54,6.8,0.013,5,8.1,0.56,0,25.6,TRUE,TRUE,TRUE,13016,Pas d'emballage,0.1247958,0.91373231,0.092216378,0.30412364,2.3118553,0.04208849,0.0046204701,0.010943778,0.3514211499999999,2.7343789,24.715137,38.587956,3.1935605,14.708838,2.6837364000000004
FRUITS,Goyave,90,68,284.512,83.5,1.59,09.02,8.92,0.73,0.21,5.15,0.005,2,14,0.26,0,228,TRUE,TRUE,TRUE,13083,Pas d'emballage,0.1506105499999999,1.1630145,0.14393548,0.32612967,4.6175173,0.053647169,0.0083596398,0.019434101,0.38293931,3.491277,26.226027,41.145921,3.2174303,18.379331,3.0479078
FRUITS,Banane,120,90.5,378.652,75.8,01.06,19.7,15.6,0.5,0.01,2.7,0.013,5,5.1,0.2,0,7.16,TRUE,TRUE,TRUE,13005,Pas d'emballage,0.2613585599999999,1.8667377,0.20158417,0.51669668,5.6634952,0.1224644999999999,0.016235635,0.059094089,0.34634031,5.7551476,32.010835,65.591296,8.9487551,24.134336,3.222277
FRUITS,Citron,120,27.6,115.4784,91.3,0.5,1.56,0.8,0.5,0.01,0.5,0.013,5,11,0.15,0,45,TRUE,TRUE,TRUE,13009,Pas d'emballage,0.21048012,0.91070964,0.11391472,0.27670607,2.6788483,0.056854982,0.006661841,0.023965237,0.17593524,1.7170872,30.422948,42.706476,14.833105,12.694353,2.556047
FRUITS,Poire,120,57,238.488,83.5,0.49,10.9,09.01,0.27,0.067,2.9,0.0045,1.8,6.46,0.072,0,4.62,TRUE,TRUE,TRUE,13037,Pas d'emballage,0.086963394,0.25270852,0.065947943,0.22400465,1.0671612,0.01961757,0.0020980165,0.0075935236,0.051823192,0.66722452,5.7339496,21.048782,6.1603937,7.6679101,1.1317585
FRUITS,Citron vert,120,40.2,168.1968,86.3,1.13,3.14,2.1,0.3,0.01,4.3,0.015,6,57,0.2,0,29.3,TRUE,TRUE,TRUE,13067,Pas d'emballage,0.14897058,0.52997762,0.0728582649999999,0.20322394,1.6626778,0.039039473,0.0045313965,0.01686753,0.1132282199999999,1.1149931,22.309658,29.787518,11.115037,8.6626436,1.7805332
FRUITS,Kiwi,150,60.5,253.132,83.5,0.88,11,8.9,0.6,0.13,2.4,0.013,5,29,0.16,0,81.9,TRUE,TRUE,TRUE,13021,Pas d'emballage,0.1258377299999999,0.92347897,0.094061673,0.30527506,2.4025448,0.042613745,0.0047566957,0.011283154,0.35346052,2.7645125,24.781521,38.698104,3.1948006,14.853351,2.6981550000000003
FRUITS,Nectarine,150,44,184.096,87.6,1.16,8.9,7.89,0.31,0.025,1.7,0.0027,01.09,3.38,0.28,0,5.4,TRUE,TRUE,TRUE,13030,Pas d'emballage,0.22212453,0.57167205,0.096445288,0.32812409,1.9263924,0.050788043,0.0051914371,0.025323846,0.0985778799999999,3.2794046,4.278307,45.937308,17.617542,11.259685,2.0513766
FRUITS,Pêche,150,47,196.648,88.6,01.08,9,8.16,0.33,0.027,1.6,0.0075,1.11,7.32,0.15,0,6.6,TRUE,TRUE,TRUE,39401,PP,0.27978729,2.5905729,0.2144545,1.0445139,5.4934834,0.15973999,0.022362215,0.090665332,0.39478031,17.585753999999998,138.55196,33.723667,1.1551275,34.579915,4.6017493
FRUITS,Orange,200,45.5,190.372,87.3,0.75,08.03,7.6,0.5,0.01,2.7,0.013,5,66,0.57,0,47.5,TRUE,TRUE,TRUE,13034,Pas d'emballage,0.20292605,0.9701987,0.12535314,0.2812636,3.49119,0.063939238,0.0081876178,0.028953506,0.1952420799999999,2.2175721,36.150996,25.39287,13.38667,13.728436,2.5719127
FRUITS,Pomme,200,52,217.568,85.4,0.25,11.6,9.35,0.25,0.052,1.4,0.0037,1.5,5.34,0.099,0,6.25,TRUE,TRUE,TRUE,13039,Pas d'emballage,0.057685061,0.28421235,0.07318703,0.21271599,1.2827024,0.015915945,0.0016983633,0.0055867758,0.0575362259999999,0.61972878,3.5784724,16.20365,2.4298161,7.7825786,1.9963708
FRUITS,Coing,300,58,242.672,83.8,0.51,13.4,6.3,0.1,0.0085,1.9,0.01,4,11,0.7,0,15,TRUE,TRUE,TRUE,13010,Pas d'emballage,0.078930141,0.48835781,0.10231689,0.26267011,1.9821862,0.022950028,0.0026784191,0.0082014093,0.087109831,0.94184294,4.8446922,21.689583,2.9557717,10.366097,2.555134
FRUITS,Grenade,350,80.6,337.2304,79.4,1.44,14.3,13.3,1.2,0.07,2.3,0.013,5,9.5,0.17,0,09.02,TRUE,TRUE,TRUE,13018,Pas d'emballage,0.073529216,0.42923757,0.089294697,0.25808635,1.6243324,0.01977706,0.0021032838,0.0069565462,0.081529685,0.83051005,4.3772872,21.073333,2.9498578,9.4808129,2.4260398000000003
FRUITS,Mangue,400,73.9,309.1976,81.1,0.63,14.3,12.9,0.5,0.01,1.6,0.013,5,12,0.09,0,25,TRUE,TRUE,TRUE,13025,Pas d'emballage,1.2444474,14.898319,3.4187512,1.2695712,72.379236,0.28101791,0.074669037,0.27465539,0.48731313,24.256069,32.048403,206.26091,17.622634,218.49787,3.906755
FRUITS,Pamplemousse,400,39.8,166.5232,89.3,0.5,08.02,6.6,0.5,0.01,0.8,0.013,5,14,0.06,0,42.4,TRUE,TRUE,TRUE,13040,Pas d'emballage,0.11957332,0.63329523,0.0995918069999999,0.21167192,3.212396,0.042476523,0.0063809484,0.019781072,0.14237542,1.9986811,25.872159,18.743648,6.0761403,10.631395,1.6930632
FRUITS,Kaki,400,68.6,287.0224,81.8,0.88,14.3,13.9,0.3,0.01,3.4,0.013,5,6.9,0.06,0.25,3.41,TRUE,TRUE,TRUE,13066,Pas d'emballage,0.12173715,0.90593462,0.1157097699999999,0.26112139,3.3801875,0.041537905,0.0053263208,0.016649458,0.16679388,5.0678959,14.057751,60.982235,1.6443784,13.844591,3.1366071
FRUITS,Papaye,500,42.2,176.5648,88.8,0.75,8.53,8.1,0.3,0.01,1.8,0.013,5,22,0.16,0,65.3,TRUE,TRUE,TRUE,13035,Pas d'emballage,0.11120025,0.86407655,0.1470474199999999,0.27685551,4.1056697,0.04236143,0.0069138173,0.017254726,0.1565291399999999,3.3753864,15.060631,33.111095,2.0628538,14.400453,2.4229055
FRUITS,Ananas,3000,54.4,227.6096,85.5,0.5,11.7,10.5,0.5,0.01,1.2,0.013,5,8,0.17,0,46.1,TRUE,TRUE,TRUE,13002,Pas d'emballage,0.12925402,1.1459791,0.14950567,0.40185536,4.2844778,0.041622283,0.0072698175,0.017613054,0.20546953,3.5427227,30.541488,53.241555,1.1152376,16.915516,2.6941707
FRUITS,Pastèque,5000,38.9,162.7576,91,0.69,8.33,7.9,0.5,0.01,0.5,0.013,5,6,0.16,0,4.26,TRUE,TRUE,TRUE,13036,Pas d'emballage,0.11878833,0.58532818,0.1013796,0.29640963,2.2524005,0.028732453,0.0032357018,0.010491298,0.16903191,3.5027068,27.567438,19.074516,6.0182576,13.407202,2.9914378000000004
FRUITS,Cerise crue,null,55.7,233.0488,85.7,0.81,13,10,0.3,0.01,1.6,0.013,5,9.9,0.17,0,04.09,TRUE,TRUE,TRUE,13008,LPDE,0.43221379,1.2707161,0.18255961,0.31286406,7.8448609,0.050782018,0.0089969739,0.034715546,0.4527308399999999,3.3292049,5.3078529,35.470602,39.680385,22.16914,3.2003336
FRUITS,Fraise,null,38.6,161.5024,90.3,0.63,06.03,5.6,0.5,0.01,3.8,0.013,5,18,0.19,0,54,TRUE,TRUE,TRUE,13014,Pas d'emballage,0.31728792,0.47107044,1.2697946,0.2611461,1.7076047,0.081013359,0.0057859664,0.022051798,0.13562595,3.8199856,31.620802,392.91201,7.7491128,11.015944,7.2947632
FRUITS,Framboise,null,49.2,205.8528,86.8,1.19,5.83,5.4,0.8,0.13,4.3,0.013,5,16,0.4,0,18.7,TRUE,TRUE,TRUE,13015,Pas d'emballage,0.42399349,0.90641828,1.8302538,0.24037301,3.8164295,0.14604825,0.0066419842,0.020745846,0.24140291,2.3229073,19.277191,546.87772,6.9278382,16.182626,16.117445
FRUITS,Groseille,null,68.5,286.604,82.1,1.56,07.06,6.63,0.7,0.21,4.6,0.013,5,38,0.35,0,29.8,TRUE,TRUE,TRUE,13019,Pas d'emballage,0.27014195,1.7551809,0.25066577,0.52678937,4.6165395,0.096206312,0.0093449262,0.0288505,0.85562317,4.2858886,-24.858388,62.535971,5.7276773,36.465438,33.277505000000005
FRUITS,Mirabelle,null,76.9,321.7496,78.1,0.63,18,13.3,0.5,0.01,2.2,0.013,5,11,0.13,0,5.29,TRUE,TRUE,TRUE,13027,,,,,,,,,,,,,,,,
FRUITS,Myrtille,null,57.7,241.4168,84.2,0.87,10.6,9.96,0.33,0.028,2.4,0.0025,1,6,0.28,0,9.7,TRUE,TRUE,TRUE,13028,Pas d'emballage,0.2198398899999999,1.3777739,0.20627657,0.43432672,3.7505021,0.07895038,0.0076708519,0.023643645,0.69596384,3.4695255,-20.533425,50.39964,4.7208013,30.037939,27.440878
FRUITS,Mûre,null,47.3,197.9032,86.1,1.13,6.53,6.1,0.7,0.07,5.2,0.013,5,31,0.4,0,10.1,TRUE,TRUE,TRUE,13029,Pas d'emballage,0.70459816,0.62711893,3.7709392,0.22122645,1.8601625,0.14925506,0.0045481396,0.015224329,0.19138895,1.8260401,18.973309,1152.7411,9.3694284,12.286361,17.735985
FRUITS,Prune Reine-Claude,null,71.3,298.3192,80.1,0.94,16.4,10.4,0.5,0.01,1.7,0.013,5,13,0.16,0,4.16,TRUE,TRUE,TRUE,13041,Pas d'emballage,0.40473758,0.90663697,0.17310329,0.28278466,6.8932589,0.040457821,0.0077528468,0.032239541,0.3932423499999999,3.1069855000000004,3.7809659,34.341551,39.432957,15.283044,3.0296136
FRUITS,Rhubarbe,null,131,548.104,92,0.78,1.47,1.47,0.23,0.053,2.47,0.0093,3,129,0.28,0,9.7,TRUE,TRUE,TRUE,13047,Pas d'emballage,0.084201826,0.68532574,0.090432101,0.25566678,2.0065541,0.0552163779999999,0.0063541197,0.029507652,0.084843183,4.6551006,33.508683,9.8239928,0.20976241,9.7976741,1.4988813
FRUITS,Prune,null,46,192.464,87,0.66,9.92,9.92,0.29,0.038,1.5,0.0075,3,7.29,0.16,0,7.25,TRUE,TRUE,TRUE,13100,Pas d'emballage,0.40473758,0.90663697,0.17310329,0.28278467,6.8932589,0.040457821,0.0077528468,0.032239541,0.3932423499999999,3.1069855000000004,3.7809659,34.341551,39.432957,15.283044,3.0296136
FRUITS,Griotte,null,64,267.776,86.1,1.1,10.5,8.49,0.3,0.084,1.65,0.0063,3,16,0.32,0,10,TRUE,TRUE,TRUE,13110,Pas d'emballage,0.40473758,0.90663697,0.17310329,0.28278467,6.8932589,0.040457821,0.0077528468,0.032239541,0.3932423499999999,3.1069855000000004,3.7809659,34.341551,39.432957,15.283044,3.0296136
FRUITS,Raisin,null,67,280.328,80.5,0.72,15.7,15.5,0.16,0.054,0.9,0.005,2,10,0.36,0,3.2,TRUE,TRUE,TRUE,13112,Pas d'emballage,0.10601393,0.62837474,0.0943204979999999,0.26463654,1.946347,0.028407729,0.0030524511,0.0076816422,0.1809303,1.5242373,26.861629,21.837039,5.1783845,11.521718,1.8423606
FRUITS,Canneberge,null,95,397.48,86.8,0.75,7.6,04.04,0.13,0.011,5.13,0.02,8,11,0.44,0,13.7,TRUE,TRUE,TRUE,13113,Pas d'emballage,0.52086395,1.1577427,2.2095565,0.28847781,6.1536023,0.17114778,0.011049089,0.031178575,0.30062187,3.4169145,21.958068,663.35163,8.3887262,19.15071,19.109065
FRUITS,Baie de sureau,null,73,305.432,79.8,0.64,11.4,0,0.5,0.028,7,0.018,7,42.7,1.25,0,32.5,TRUE,TRUE,TRUE,13126,Pas d'emballage,0.85791135,0.8450118,4.5728192,0.26840528,2.3245027,0.18145074,0.0055586375,0.018642079,0.2438261099999999,2.2931625,23.043526,1399.125,11.364138,14.941649,21.510323
FRUITS,Figue sèche,null,252,1054.368,30.1,2.99,54.3,49.2,0.87,0.35,9.72,0.22,86.3,167,2.12,0,1.2,TRUE,TRUE,TRUE,13013,LPDE,0.78927149,1.6950163,0.5036892300000001,4.0756348,7.634411699999999,0.13514888,0.01643117,0.063715169,0.44868966,7.6038347,37.249931,134.99575,53.766053,101.33976,5.7996381
FRUITS,Pruneau sec,null,229,958.136,34.9,1.63,55.4,38.1,0.4,0.16,5.1,0.013,5,50,0.38,0.25,0.5,TRUE,TRUE,TRUE,13042,LPDE,1.281872,2.5331088,0.85937285,6.4210048,18.652066,0.12130605,0.022818242,0.088186662,1.205037,8.452908599999999,9.5672378,104.11271,100.69637,158.91758,8.1659311
FRUITS,Raisin sec,null,321,1343.064,16,3,73.2,70.3,0.9,0.31,4.2,0.013,5,54,1.7,0.25,0.5,TRUE,TRUE,TRUE,13046,LPDE,0.64741171,2.1349352,0.79498267,7.8318423,6.786238099999999,0.10666069,0.012388821,0.029655644,0.81781075,5.4238694,87.827304,91.291999,18.365808,181.66128,6.3203925
FRUITS,Pomme sèche,null,67,280.328,31.8,0.78,57.2,54.6,0.31,0.058,8.7,0.22,87,22,1.4,0,3.9,TRUE,TRUE,TRUE,13111,LPDE,0.4908556899999999,1.5349508,0.66119813,5.9371258,7.6286944,0.077657758,0.011796283,0.034498618,0.45860542,3.7816424,14.417249,91.506805,12.245049,138.37838,8.870662900000001
FRUITS,Pêche sèche,null,281,1175.704,7.5,5,68.9,0,1,0.092,14.3,0.2,79,25,6.8,0,4.8,TRUE,TRUE,TRUE,13118,LPDE,3.6032312,6.7952349,2.3790472,22.340079,27.248247,0.64821649,0.076314369,0.34728727,1.764047,44.162578,44.026214,636.56591,231.00578,508.30749,24.269271
HUILES,Huile de coco,null,900,3765.6,0,0,0,0,100,86.5,0,0,0,1,0.06,0,0,TRUE,TRUE,TRUE,16040,,,,,,,,,,,,,,,,
HUILES,Beurre de karité,null,900,3765.6,0,0,0,0,100,46.6,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,16110,,,,,,,,,,,,,,,,
HUILES,Huile d'arachide,null,900,3765.6,0.08,0.5,0,0,99.9,16.2,0,0.013,5,1.3,0.05,0.25,0,TRUE,TRUE,TRUE,17040,Bouteille PETE,0.86103873,4.7112625,0.37464029,0.400517,22.1859,0.50978917,0.0747416,0.31557016,1.9480548,58.680937,830.28472,210.89044,13.294065,34.704336,13.579676
HUILES,Huile d'avocat,null,900,3765.6,0,0,0,0,100,17.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,17100,,,,,,,,,,,,,,,,
HUILES,Huile de colza,null,900,3765.6,0,0,0,0,100,7.26,0,0,1.11,2.57,0.023,0,0,TRUE,TRUE,TRUE,17130,Bouteille PETE,0.48080383,2.0344115,0.19875496,0.35731259,10.472681,0.50527128,0.072898375,0.3165338,0.63019201,36.01186,442.88541,46.392489,1.3607742,23.986277,7.2390308
HUILES,Huile de noix,null,900,3765.6,0,0,0,0,100,10,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,17220,,,,,,,,,,,,,,,,
HUILES,Huile d'olive vierge extra,null,900,3765.6,0.1,0.5,0,0,99.9,15.2,0,0.013,5,0.2,0.05,0.25,0,TRUE,TRUE,TRUE,17270,Bouteille PETE,0.59573338,1.8045573,0.22586501,0.35892954,13.900496,0.1936846599999999,0.028306905,0.1133746,0.78420797,11.853163,11.263117,584.35925,11.904339,25.756441,6.8637019
HUILES,Huile de pépins de raisin,null,900,3765.6,0.03,0,0,0,100,11.4,0,0.013,5,0.3,0.05,0.25,0,TRUE,TRUE,TRUE,17350,Bouteille PETE,0.48080383,2.0344115,0.19875496,0.35731259,10.472681,0.50527128,0.072898375,0.3165338,0.63019201,36.01186,442.88541,46.392489,1.3607742,23.986277,7.2390308
HUILES,Huile de sésame,null,900,3765.6,0,0,0,0,100,14.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,17400,Bouteille PETE,0.48080383,2.0344115,0.19875496,0.35731259,10.472681,0.50527128,0.072898375,0.3165338,0.63019201,36.01186,442.88541,46.392489,1.3607742,23.986277,7.2390308
HUILES,Huile de tournesol,null,901,3769.784,0.03,0.5,0,0,100,11.1,0,0.025,10,0.2,0.05,0.25,0,TRUE,TRUE,TRUE,17440,Bouteille PETE,0.56717697,4.5743061,0.4516763,0.50466491,15.483206,0.2630941499999999,0.040361685,0.15902055,1.0334358,46.72787,458.14759,174.55219,0.68270762,37.264457,16.889526
HUILES,Margarine,null,548,2292.832,39,0.5,0.55,0.2,60.6,14.1,0,0.37,146,3.3,0.05,0.25,0,TRUE,TRUE,TRUE,16614,PP,0.38415805,3.378177,0.17895274,0.34531793,10.752969,0.23326938,0.025828185,0.10356716,0.48217064,21.331272,127.74934,169.88001,2.6890139,22.185979,4.1444592
LAITS,Lait entier,null,65.1,272.3784,87.5,3.32,4.85,4.2,3.63,2.4,0,0.11,44.2,120,0.01,0.25,0.5,FALSE,TRUE,TRUE,19023,HPDE,0.13351659,1.4865868,0.068436141,0.19825957,2.6044855,0.10183337,0.014339903,0.060425148,0.14101647,4.0805402,68.294863,19.639324,0.46736199,11.150531,1.0941516
LAITS,Lait demi-écrémé,null,47,196.648,89.4,3.38,4.83,4.66,1.55,01.04,0,0.09,36,117,0.045,0.5,1.5,FALSE,TRUE,TRUE,19041,HPDE,0.13351659,1.4865868,0.068436141,0.19825957,2.6044855,0.10183337,0.014339903,0.060425148,0.14101647,4.0805402,68.294863,19.639324,0.46736199,11.150531,1.0941516
LAITS,Lait de chèvre demi-écrémé,null,45.8,191.6272,89.6,3.77,4.13,4.13,1.57,01.06,0,0.15,58.6,110,0.02,0.03,0.5,FALSE,TRUE,TRUE,19201,HPDE,0.22239127,1.6277151,0.082958784,0.23239432,3.4899044,0.25414932,0.035535278,0.15218978,0.22289614,6.0612953,93.463955,26.912709,1.13355,13.835734,1.2866695
